70.16, 1.38
70.69, 1.38
71.08, 1.38
71.54, 1.38
72.06, 1.38
72.60, 1.38
73.16, 1.38
73.58, 1.38
74.15, 1.38
74.61, 1.38
75.15, 1.38
75.66, 1.38
80.53, 1.39
80.94, 1.39
81.56, 1.39
82.02, 1.39
82.62, 1.39
83.08, 1.39
83.52, 1.39
84.11, 1.39
84.57, 1.39
85.37, 1.39
85.86, 1.39
86.51, 1.39
88.91, 1.40
89.33, 1.40
89.72, 1.40
90.16, 1.40
90.91, 1.41
91.09, 1.41
91.29, 1.41
91.42, 1.41
91.58, 1.42
91.63, 1.42
91.67, 1.42
91.48, 1.43
91.44, 1.43
91.34, 1.43
91.12, 1.44
91.02, 1.44
90.90, 1.44
90.61, 1.46
90.52, 1.46
90.33, 1.46
90.15, 1.47
90.01, 1.47
89.93, 1.47
89.77, 1.48
89.60, 1.48
89.47, 1.48
89.26, 1.49
89.18, 1.49
89.04, 1.49
88.79, 1.50
88.64, 1.50
88.53, 1.50
88.35, 1.51
88.08, 1.51
88.02, 1.51
87.81, 1.52
87.57, 1.52
87.49, 1.52
87.15, 1.53
87.07, 1.53
86.95, 1.53
86.81, 1.54
86.69, 1.54
86.61, 1.54
86.44, 1.56
86.26, 1.56
86.21, 1.56
86.02, 1.57
85.93, 1.57
85.81, 1.57
85.68, 1.58
85.50, 1.58
85.43, 1.58
84.91, 1.59
84.84, 1.59
84.68, 1.60
84.71, 1.60
84.68, 1.60
84.67, 1.61
84.67, 1.61
84.69, 1.61
84.67, 1.62
84.71, 1.62
84.74, 1.62
84.83, 1.63
84.92, 1.63
84.98, 1.63
85.12, 1.64
85.18, 1.64
85.22, 1.64
85.46, 1.66
85.47, 1.66
85.50, 1.66
85.43, 1.67
85.41, 1.67
85.42, 1.67
85.30, 1.68
85.29, 1.68
85.22, 1.68
85.11, 1.69
85.01, 1.69
84.87, 1.69
84.64, 1.70
84.47, 1.70
84.32, 1.70
84.24, 1.71
84.21, 1.71
84.14, 1.71
84.06, 1.72
83.94, 1.72
83.88, 1.72
84.00, 1.73
84.13, 1.73
84.30, 1.73
84.73, 1.74
84.89, 1.74
85.16, 1.74
85.30, 1.76
85.47, 1.76
85.69, 1.76
85.92, 1.77
85.97, 1.77
86.06, 1.77
86.17, 1.78
86.15, 1.78
86.21, 1.78
86.13, 1.79
86.12, 1.79
85.99, 1.80
85.90, 1.80
85.87, 1.80
85.75, 1.81
85.75, 1.81
85.70, 1.81
85.62, 1.82
85.59, 1.82
85.53, 1.82
85.46, 1.83
85.45, 1.83
85.32, 1.83
85.21, 1.84
85.11, 1.84
84.96, 1.84
84.84, 1.86
84.69, 1.86
84.58, 1.86
84.44, 1.87
84.33, 1.87
84.20, 1.87
84.11, 1.88
84.04, 1.88
84.01, 1.88
83.95, 1.89
83.93, 1.89
83.99, 1.89
84.01, 1.90
84.12, 1.90
84.24, 1.90
84.41, 1.91
84.56, 1.91
84.65, 1.91
84.98, 1.92
85.06, 1.92
85.10, 1.92
85.20, 1.93
85.30, 1.93
85.35, 1.93
85.64, 1.94
85.63, 1.94
85.69, 1.94
85.64, 1.96
85.66, 1.96
85.63, 1.96
85.55, 1.97
85.53, 1.97
85.46, 1.97
85.32, 1.98
85.32, 1.98
85.26, 1.98
85.25, 1.99
85.18, 1.99
85.14, 1.99
85.07, 2.00
85.07, 2.00
85.02, 2.00
85.02, 2.01
85.04, 2.01
84.96, 2.01
84.87, 2.02
84.87, 2.02
84.78, 2.02
84.73, 2.03
84.63, 2.03
84.63, 2.03
84.66, 2.04
84.71, 2.04
84.83, 2.04
85.02, 2.06
85.19, 2.06
85.26, 2.06
85.43, 2.07
85.59, 2.07
85.66, 2.07
85.79, 2.08
85.79, 2.08
85.81, 2.08
85.77, 2.09
85.69, 2.09
85.63, 2.09
85.47, 2.10
85.33, 2.10
85.26, 2.10
85.01, 2.11
84.88, 2.11
84.90, 2.11
84.71, 2.12
84.72, 2.12
84.69, 2.12
84.64, 2.13
84.74, 2.13
84.72, 2.13
84.82, 2.14
84.82, 2.14
84.82, 2.14
84.93, 2.16
85.00, 2.16
85.06, 2.16
85.14, 2.17
85.18, 2.17
85.26, 2.17
85.40, 2.18
85.47, 2.18
85.52, 2.18
85.52, 2.19
85.56, 2.19
85.52, 2.19
85.50, 2.20
85.41, 2.20
85.35, 2.20
85.24, 2.21
85.25, 2.21
85.17, 2.21
85.07, 2.22
85.01, 2.22
84.99, 2.22
84.87, 2.23
84.75, 2.23
84.71, 2.23
84.58, 2.24
84.54, 2.24
84.50, 2.24
84.52, 2.26
84.52, 2.26
84.56, 2.26
84.90, 2.27
84.96, 2.27
85.10, 2.27
85.33, 2.28
85.44, 2.28
85.65, 2.28
85.89, 2.29
85.97, 2.29
86.02, 2.29
86.18, 2.30
86.19, 2.30
86.16, 2.30
86.05, 2.31
85.94, 2.31
85.85, 2.31
85.74, 2.32
85.63, 2.32
85.53, 2.32
85.37, 2.33
85.28, 2.33
85.27, 2.33
85.12, 2.34
85.09, 2.34
85.08, 2.34
84.92, 2.36
84.91, 2.36
84.78, 2.36
84.73, 2.37
84.68, 2.37
84.61, 2.37
84.67, 2.38
84.58, 2.38
84.55, 2.38
84.56, 2.39
84.57, 2.39
84.63, 2.39
84.74, 2.40
84.83, 2.40
84.99, 2.40
85.36, 2.41
85.53, 2.41
85.58, 2.41
85.87, 2.42
85.89, 2.42
85.97, 2.42
86.11, 2.43
86.11, 2.43
86.15, 2.43
86.05, 2.44
86.04, 2.44
86.00, 2.44
85.93, 2.46
85.89, 2.46
85.82, 2.46
85.74, 2.47
85.65, 2.47
85.59, 2.47
85.48, 2.48
85.37, 2.48
85.28, 2.48
85.20, 2.49
85.12, 2.49
85.04, 2.49
84.91, 2.50
84.75, 2.50
84.75, 2.50
84.55, 2.51
84.54, 2.51
84.45, 2.51
84.25, 2.52
84.21, 2.52
84.13, 2.52
84.10, 2.53
84.04, 2.53
83.98, 2.53
83.98, 2.54
84.03, 2.54
84.00, 2.54
84.16, 2.56
84.24, 2.56
84.37, 2.56
84.50, 2.57
84.62, 2.57
84.70, 2.57
84.86, 2.58
84.98, 2.58
85.01, 2.58
85.18, 2.59
85.21, 2.59
85.20, 2.59
85.33, 2.60
85.40, 2.60
85.47, 2.60
85.72, 2.61
85.83, 2.61
85.99, 2.61
86.14, 2.61
86.44, 2.62
86.56, 2.62
86.68, 2.62
86.99, 2.63
87.12, 2.63
87.23, 2.63
87.36, 2.63
87.66, 2.64
87.80, 2.64
87.91, 2.64
88.17, 2.64
88.52, 2.66
88.65, 2.66
88.86, 2.66
89.00, 2.66
89.55, 2.67
89.74, 2.67
89.93, 2.67
90.20, 2.67
90.87, 2.68
91.00, 2.68
91.22, 2.68
91.48, 2.68
91.98, 2.69
92.20, 2.69
92.35, 2.69
92.59, 2.69
92.80, 2.69
93.44, 2.70
93.71, 2.70
93.90, 2.70
94.16, 2.70
94.68, 2.71
94.96, 2.71
95.13, 2.71
95.40, 2.71
95.62, 2.71
96.68, 2.72
96.89, 2.72
97.10, 2.72
97.43, 2.72
97.64, 2.72
98.46, 2.73
98.68, 2.73
99.00, 2.73
99.31, 2.73
99.52, 2.73
100.07, 2.74
100.33, 2.74
100.54, 2.74
100.82, 2.74
101.05, 2.74
101.72, 2.76
101.94, 2.76
102.29, 2.76
102.52, 2.76
102.81, 2.76
103.37, 2.77
103.70, 2.77
103.88, 2.77
104.20, 2.77
104.44, 2.77
105.43, 2.78
105.67, 2.78
105.98, 2.78
106.23, 2.78
106.53, 2.78
107.13, 2.79
107.34, 2.79
107.57, 2.79
107.84, 2.79
108.10, 2.79
108.99, 2.80
109.27, 2.80
109.49, 2.80
109.75, 2.80
109.98, 2.80
110.26, 2.80
111.09, 2.81
111.40, 2.81
111.63, 2.81
112.08, 2.81
112.25, 2.81
112.54, 2.81
113.30, 2.82
113.69, 2.82
113.95, 2.82
114.26, 2.82
114.46, 2.82
114.66, 2.82
115.58, 2.83
115.95, 2.83
116.23, 2.83
116.54, 2.83
116.79, 2.83
117.14, 2.83
117.38, 2.83
118.36, 2.84
118.60, 2.84
119.00, 2.84
119.37, 2.84
119.70, 2.84
119.96, 2.84
120.34, 2.84
121.56, 2.86
121.84, 2.86
122.27, 2.86
122.51, 2.86
122.85, 2.86
123.12, 2.86
123.56, 2.86
123.79, 2.86
125.02, 2.87
125.29, 2.87
125.52, 2.87
125.77, 2.87
126.07, 2.87
126.27, 2.87
126.56, 2.87
128.11, 2.88
128.35, 2.88
128.75, 2.88
129.06, 2.88
129.35, 2.88
129.63, 2.88
130.04, 2.88
130.30, 2.88
131.96, 2.89
132.24, 2.89
132.61, 2.89
132.91, 2.89
133.34, 2.89
133.62, 2.89
134.13, 2.89
134.46, 2.89
136.50, 2.90
136.89, 2.90
137.24, 2.90
137.66, 2.90
137.96, 2.90
138.41, 2.90
138.72, 2.90
139.12, 2.90
139.45, 2.90
141.90, 2.91
142.36, 2.91
142.73, 2.91
143.15, 2.91
143.52, 2.91
143.98, 2.91
144.29, 2.91
144.78, 2.91
145.26, 2.91
145.76, 2.91
148.46, 2.92
148.85, 2.92
149.14, 2.92
149.65, 2.92
150.03, 2.92
150.47, 2.92
150.83, 2.92
151.32, 2.92
151.63, 2.92
152.05, 2.92
152.36, 2.92
152.81, 2.92
154.31, 2.93
154.93, 2.93
155.27, 2.93
155.71, 2.93
156.05, 2.93
156.49, 2.93
156.83, 2.93
157.37, 2.93
157.75, 2.93
158.20, 2.93
158.59, 2.93
159.15, 2.93
159.48, 2.93
160.19, 2.93
160.71, 2.94
161.16, 2.94
164.51, 2.96
164.91, 2.96
165.52, 2.96
166.07, 2.96
166.61, 2.96
167.04, 2.96
167.58, 2.96
167.97, 2.96
168.56, 2.96
169.04, 2.96
169.61, 2.96
170.13, 2.96
170.69, 2.96
171.12, 2.96
171.74, 2.96
172.31, 2.96
172.86, 2.96
173.34, 2.96
173.92, 2.96
174.33, 2.96
174.89, 2.96
179.69, 2.97
180.30, 2.97
180.73, 2.97
181.35, 2.97
181.79, 2.97
182.32, 2.97
182.76, 2.97
183.39, 2.97
183.78, 2.97
184.20, 2.97
184.82, 2.98
185.14, 2.98
185.33, 2.98
185.89, 2.99
186.04, 2.99
186.17, 2.99
186.25, 3.00
186.26, 3.00
186.18, 3.00
186.01, 3.01
185.90, 3.01
185.83, 3.01
185.47, 3.02
185.39, 3.02
185.23, 3.02
184.94, 3.03
184.87, 3.03
184.59, 3.03
184.42, 3.04
184.22, 3.04
184.05, 3.04
183.80, 3.06
183.65, 3.06
183.50, 3.06
183.26, 3.07
183.13, 3.07
183.07, 3.07
182.90, 3.08
182.79, 3.08
182.66, 3.08
182.52, 3.09
182.44, 3.09
182.38, 3.09
182.35, 3.10
182.27, 3.10
182.22, 3.10
182.11, 3.11
181.89, 3.11
181.78, 3.11
181.74, 3.12
181.67, 3.12
181.65, 3.12
181.61, 3.13
181.56, 3.13
181.54, 3.13
181.43, 3.14
181.40, 3.14
181.14, 3.16
180.99, 3.16
180.85, 3.16
180.71, 3.17
180.63, 3.17
180.46, 3.17
180.40, 3.18
180.24, 3.18
180.15, 3.18
180.04, 3.19
179.93, 3.19
179.87, 3.19
179.72, 3.20
179.61, 3.20
179.49, 3.20
179.31, 3.21
179.15, 3.21
179.02, 3.21
178.95, 3.22
178.77, 3.22
178.55, 3.22
178.32, 3.23
178.07, 3.23
178.01, 3.23
177.72, 3.24
177.63, 3.24
177.55, 3.24
177.30, 3.26
177.20, 3.26
176.96, 3.26
176.79, 3.27
176.69, 3.27
176.56, 3.27
176.40, 3.28
176.24, 3.28
176.16, 3.28
175.96, 3.29
175.75, 3.29
175.54, 3.29
175.32, 3.30
175.26, 3.30
175.18, 3.30
175.03, 3.31
174.96, 3.31
174.84, 3.31
174.72, 3.32
174.62, 3.32
174.60, 3.33
174.63, 3.33
174.71, 3.33
174.76, 3.33
174.93, 3.34
175.03, 3.34
175.16, 3.34
175.39, 3.36
175.51, 3.36
175.65, 3.36
175.87, 3.37
175.97, 3.37
176.13, 3.38
176.17, 3.38
176.21, 3.38
176.16, 3.39
176.15, 3.39
176.15, 3.39
176.16, 3.40
176.11, 3.40
176.13, 3.41
176.04, 3.41
175.98, 3.41
175.85, 3.42
175.79, 3.42
175.56, 3.42
175.41, 3.43
175.25, 3.43
175.11, 3.43
175.00, 3.44
174.81, 3.44
174.71, 3.44
174.49, 3.46
174.40, 3.46
174.28, 3.46
174.18, 3.47
174.16, 3.47
174.16, 3.47
174.18, 3.48
174.24, 3.48
174.25, 3.48
174.34, 3.49
174.36, 3.49
174.44, 3.49
174.63, 3.50
174.72, 3.50
174.79, 3.50
174.95, 3.51
175.06, 3.51
175.16, 3.51
175.43, 3.52
175.58, 3.52
175.66, 3.52
175.84, 3.53
175.86, 3.53
175.84, 3.53
175.78, 3.54
175.70, 3.54
175.67, 3.54
175.55, 3.56
175.47, 3.56
175.42, 3.56
175.35, 3.57
175.27, 3.57
175.27, 3.57
175.14, 3.58
175.11, 3.58
174.94, 3.59
174.95, 3.59
174.88, 3.59
174.82, 3.60
174.86, 3.60
174.94, 3.60
175.16, 3.61
175.23, 3.61
175.25, 3.61
175.30, 3.62
175.35, 3.62
175.43, 3.62
175.72, 3.63
175.82, 3.63
175.91, 3.63
175.93, 3.64
175.92, 3.64
175.89, 3.64
175.82, 3.64
175.75, 3.64
175.67, 3.64
175.52, 3.66
175.41, 3.66
175.29, 3.66
175.08, 3.67
174.95, 3.67
174.92, 3.67
174.74, 3.68
174.74, 3.68
174.71, 3.68
174.62, 3.69
174.66, 3.69
174.60, 3.69
174.73, 3.70
174.72, 3.70
174.70, 3.70
174.78, 3.71
174.79, 3.71
174.86, 3.71
174.90, 3.72
175.00, 3.72
175.15, 3.72
175.46, 3.73
175.51, 3.73
175.64, 3.73
175.95, 3.74
176.11, 3.74
176.17, 3.74
176.36, 3.74
176.59, 3.76
176.83, 3.76
177.02, 3.76
177.46, 3.77
177.60, 3.77
177.69, 3.77
177.72, 3.77
177.98, 3.78
178.12, 3.78
178.27, 3.78
178.79, 3.79
178.93, 3.79
179.12, 3.79
179.26, 3.79
179.77, 3.80
179.97, 3.80
180.11, 3.80
180.25, 3.80
180.71, 3.81
180.90, 3.81
181.11, 3.81
181.30, 3.81
181.71, 3.82
181.78, 3.82
182.03, 3.82
182.17, 3.82
182.42, 3.82
182.76, 3.83
182.94, 3.83
183.09, 3.83
183.31, 3.83
183.94, 3.84
184.14, 3.84
184.33, 3.84
184.51, 3.84
185.25, 3.86
185.41, 3.86
185.54, 3.86
185.78, 3.86
185.98, 3.86
186.51, 3.87
186.75, 3.87
186.92, 3.87
187.16, 3.87
187.36, 3.87
187.65, 3.88
187.84, 3.88
187.95, 3.88
188.10, 3.88
188.23, 3.88
188.84, 3.89
189.04, 3.89
189.26, 3.89
189.47, 3.89
189.70, 3.89
190.21, 3.90
190.45, 3.90
190.66, 3.90
190.90, 3.90
191.08, 3.90
191.67, 3.91
191.98, 3.91
192.18, 3.91
192.48, 3.91
192.73, 3.91
192.99, 3.91
193.60, 3.92
193.78, 3.92
194.10, 3.92
194.31, 3.92
194.62, 3.92
195.77, 3.93
196.10, 3.93
196.35, 3.93
196.68, 3.93
196.94, 3.93
197.24, 3.93
198.13, 3.94
198.43, 3.94
198.67, 3.94
199.03, 3.94
199.35, 3.94
199.70, 3.94
200.81, 3.96
201.13, 3.96
201.37, 3.96
201.71, 3.96
201.97, 3.96
202.33, 3.96
203.55, 3.97
203.88, 3.97
204.15, 3.97
204.55, 3.97
204.85, 3.97
205.24, 3.97
206.69, 3.98
207.07, 3.98
207.47, 3.98
207.95, 3.98
208.25, 3.98
208.71, 3.98
209.07, 3.98
210.47, 3.99
210.93, 3.99
211.29, 3.99
211.80, 3.99
212.20, 3.99
212.63, 3.99
212.92, 3.99
213.39, 3.99
213.68, 3.99
214.96, 4.00
215.35, 4.00
215.68, 4.00
216.09, 4.00
216.46, 4.00
216.93, 4.00
217.23, 4.00
217.65, 4.00
217.98, 4.00
218.40, 4.00
219.58, 4.01
220.05, 4.01
220.37, 4.01
220.87, 4.01
221.41, 4.01
221.73, 4.01
222.25, 4.01
222.63, 4.01
223.12, 4.01
223.51, 4.01
224.00, 4.01
224.35, 4.01
227.22, 4.02
227.60, 4.02
228.11, 4.02
228.53, 4.02
229.02, 4.02
229.42, 4.02
229.94, 4.02
230.31, 4.02
230.82, 4.02
231.21, 4.02
231.68, 4.02
235.69, 4.03
236.22, 4.03
236.64, 4.03
237.11, 4.03
237.51, 4.03
238.06, 4.03
238.44, 4.03
238.96, 4.03
239.31, 4.03
239.86, 4.03
240.37, 4.03
240.77, 4.03
244.75, 4.04
245.17, 4.04
245.74, 4.04
246.12, 4.04
246.71, 4.04
247.08, 4.04
247.58, 4.04
247.96, 4.04
248.62, 4.04
249.02, 4.04
249.47, 4.04
249.90, 4.04
250.43, 4.04
250.83, 4.04
251.41, 4.04
251.86, 4.04
252.40, 4.04
252.83, 4.04
253.40, 4.04
253.80, 4.04
254.55, 4.04
254.99, 4.04
255.56, 4.04
256.01, 4.04
258.17, 4.06
258.77, 4.06
259.22, 4.06
259.84, 4.06
260.27, 4.06
260.99, 4.06
261.47, 4.06
262.07, 4.06
262.54, 4.06
263.19, 4.06
263.66, 4.06
264.24, 4.06
264.66, 4.06
265.23, 4.06
265.84, 4.06
266.30, 4.06
266.89, 4.06
267.46, 4.06
268.00, 4.06
269.47, 4.07
269.92, 4.07
270.19, 4.07
270.92, 4.08
271.20, 4.08
271.33, 4.08
271.60, 4.08
271.79, 4.09
271.81, 4.09
271.81, 4.09
271.80, 4.10
271.78, 4.10
271.73, 4.10
271.40, 4.11
271.17, 4.11
271.02, 4.11
270.72, 4.12
270.59, 4.12
270.38, 4.12
270.16, 4.13
269.98, 4.13
269.83, 4.13
269.61, 4.14
269.41, 4.14
269.16, 4.14
269.04, 4.16
268.92, 4.16
268.76, 4.16
268.57, 4.17
268.41, 4.17
268.31, 4.17
268.09, 4.18
267.95, 4.18
267.82, 4.18
267.60, 4.19
267.43, 4.19
267.36, 4.19
267.18, 4.20
267.08, 4.20
267.03, 4.20
266.86, 4.21
266.69, 4.21
266.59, 4.21
266.48, 4.21
266.36, 4.21
266.27, 4.21
266.10, 4.22
266.07, 4.22
266.06, 4.22
265.86, 4.23
265.81, 4.23
265.50, 4.24
265.41, 4.24
265.05, 4.26
264.89, 4.26
264.76, 4.26
264.53, 4.27
264.58, 4.27
264.55, 4.27
264.42, 4.28
264.41, 4.28
264.40, 4.28
264.33, 4.29
264.29, 4.29
264.18, 4.29
264.28, 4.30
264.29, 4.30
264.31, 4.30
264.40, 4.31
264.45, 4.31
264.52, 4.31
264.63, 4.32
264.70, 4.32
264.83, 4.32
265.07, 4.33
265.16, 4.33
265.24, 4.33
265.39, 4.34
265.46, 4.34
265.49, 4.34
265.50, 4.36
265.45, 4.36
265.43, 4.36
265.36, 4.37
265.23, 4.37
265.18, 4.37
265.00, 4.38
264.91, 4.38
264.84, 4.38
264.85, 4.39
264.82, 4.39
264.83, 4.39
265.01, 4.40
265.06, 4.40
265.11, 4.40
265.16, 4.41
265.26, 4.41
265.37, 4.41
